Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1971,1971,C,2.039,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1972,1972,C,-1.038,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1973,1973,C,0.738,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1974,1974,C,0.159,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1975,1975,C,0.498,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1976,1976,C,0.675,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1977,1977,C,0.554,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1978,1978,C,1.088,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1979,1979,C,-2.455,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1980,1980,C,1.846,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1981,1981,C,1.175,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1982,1982,C,0.114,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1983,1983,C,1.126,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1984,1984,C,1.215,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1985,1985,C,0.231,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1986,1986,C,0.648,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1987,1987,C,-0.215,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1988,1988,C,1.721,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1989,1989,C,-1.234,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1990,1990,C,1.805,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1991,1991,C,-0.762,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1992,1992,C,-2.307,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1993,1993,C,0.548,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1994,1994,C,1.017,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1995,1995,C,0.202,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1996,1996,C,-0.695,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1997,1997,C,-0.912,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1998,1998,C,0.339,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,1999,1999,C,1.068,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2000,2000,C,4.083,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2001,2001,C,4.128,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2002,2002,C,1.362,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2003,2003,C,-0.816,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2004,2004,C,1.703,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2005,2005,C,-0.902,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2006,2006,C,4.188,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2007,2007,C,1.589,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2008,2008,C,3.173,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2009,2009,C,1.751,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2010,2010,C,1.596,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2011,2011,C,3.787,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2012,2012,C,1.141,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2013,2013,C,1.337,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2014,2014,C,1.095,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2015,2015,C,2.015,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2016,2016,C,3.38,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2017,2017,C,3.447,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2018,2018,C,0.975,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2019,2019,C,0.674,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7005,May,2020,2020,C,1.271,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1961,1961,C,-0.134,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1962,1962,C,-1.139,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1963,1963,C,1.098,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1964,1964,C,-0.584,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1965,1965,C,-0.527,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1966,1966,C,1.259,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1967,1967,C,-0.789,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1968,1968,C,0.288,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1969,1969,C,-0.293,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1970,1970,C,0.505,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1971,1971,C,1.682,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1972,1972,C,-0.444,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1973,1973,C,2.046,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1974,1974,C,-0.352,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1975,1975,C,-0.025,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1976,1976,C,-0.502,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1977,1977,C,1.424,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1978,1978,C,0.67,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1979,1979,C,0.037,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1980,1980,C,0.563,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1981,1981,C,-0.504,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1982,1982,C,-0.081,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1983,1983,C,0.35,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1984,1984,C,1.029,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1985,1985,C,1.208,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1986,1986,C,0.33,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1987,1987,C,-0.765,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1988,1988,C,0.912,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1989,1989,C,0.05,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1990,1990,C,1.261,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1991,1991,C,0.091,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1992,1992,C,0.366,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1993,1993,C,0.257,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1994,1994,C,1.134,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1995,1995,C,0.669,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1996,1996,C,0.357,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1997,1997,C,0.293,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1998,1998,C,-0.529,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,1999,1999,C,0.958,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2000,2000,C,0.313,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2001,2001,C,1.735,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2002,2002,C,1.18,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2003,2003,C,0.547,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2004,2004,C,0.979,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2005,2005,C,0.915,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2006,2006,C,0.676,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2007,2007,C,1.094,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2008,2008,C,2.82,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2009,2009,C,-1.12,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2010,2010,C,0.77,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2011,2011,C,2.591,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2012,2012,C,0.529,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2013,2013,C,1.974,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2014,2014,C,1.607,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2015,2015,C,1.372,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2016,2016,C,1.612,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2017,2017,C,2.1,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2018,2018,C,1.879,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2019,2019,C,-0.097,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7006,June,2020,2020,C,1.21,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1961,1961,C,0.826,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1962,1962,C,0.235,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1963,1963,C,0.317,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1964,1964,C,-0.194,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1965,1965,C,0.068,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1966,1966,C,-0.266,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1967,1967,C,0.324,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1968,1968,C,-0.252,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1969,1969,C,-0.019,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1970,1970,C,-0.536,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1971,1971,C,0.075,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1972,1972,C,-1.652,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1973,1973,C,0.419,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1974,1974,C,0.362,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1975,1975,C,-0.021,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1976,1976,C,0.671,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1977,1977,C,0.725,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1978,1978,C,-0.232,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1979,1979,C,0.604,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1980,1980,C,0.491,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1981,1981,C,0.103,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1982,1982,C,-0.524,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1983,1983,C,0.624,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1984,1984,C,0.555,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1985,1985,C,1.241,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1986,1986,C,-0.098,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1987,1987,C,-0.519,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1988,1988,C,1.014,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1989,1989,C,-0.26,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1990,1990,C,0.255,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1991,1991,C,0.373,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1992,1992,C,-0.254,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1993,1993,C,-0.172,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1994,1994,C,0.614,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1995,1995,C,1.129,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1996,1996,C,0.2,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1997,1997,C,1.415,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1998,1998,C,0.811,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,1999,1999,C,0.365,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2000,2000,C,0.004,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2001,2001,C,0.633,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2002,2002,C,0.036,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2003,2003,C,1.265,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2004,2004,C,0.203,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2005,2005,C,0.885,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2006,2006,C,1.095,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2007,2007,C,0.299,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2008,2008,C,1.177,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2009,2009,C,0.279,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2010,2010,C,0.648,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2011,2011,C,0.661,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2012,2012,C,1.161,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2013,2013,C,1.206,Fc,Calculated data
ET,Temperature change,2,Afghanistan,7271,Temperature change,7007,July,2014,2014,C,0.77,Fc,Calculated data
